,client_id,time_step_1,time_step_2,time_step_3,time_confirm,Variation,total_time
10234,9080198,10.0,25.0,310.0,115.0,Test,460.0
10235,5160270,9.0,24.0,64.0,37.0,Test,134.0
10236,9319758,9.0,4.0,67.0,248.0,Test,328.0
10237,8780660,11.0,105.0,52.0,377.0,Test,545.0
10238,7306750,19.0,10.0,55.0,156.0,Control,240.0
10239,7440286,9.0,86.0,68.0,27.0,Test,190.0
10240,6901276,8.0,13.0,402.0,19.0,Test,442.0
10241,493083,25.0,26.0,40.0,225.0,Control,316.0
10242,4617343,24.0,39.0,20.0,26.0,Control,109.0
10243,8064081,28.0,13.0,52.0,61.0,Control,154.0
10244,9205510,7.0,125.0,76.0,170.0,Test,378.0
10245,9995400,13.0,22.0,143.0,105.0,Control,283.0
10246,5825556,11.0,7.0,45.0,30.0,Test,93.0
10247,5385682,5.0,11.0,44.0,25.0,Test,85.0
10248,5468075,6.0,29.0,78.0,42.0,Test,155.0
10249,4871666,24.0,60.0,44.0,38.0,Test,166.0
10250,1821665,6.0,3.0,95.0,121.0,Control,225.0
10251,2717283,7.0,8.0,63.0,24.0,Test,102.0
10252,6645565,76.0,21.0,117.0,33.0,Test,247.0
10253,5632085,15.0,6.0,133.0,75.0,Control,229.0
10254,9168022,3.0,24.0,112.0,14.0,Test,153.0
10255,903191,14.0,77.0,572.0,91.0,Control,754.0
10256,50053,10.0,46.0,94.0,141.0,Test,291.0
10257,8071131,115.0,36.0,39.0,175.0,Control,365.0
10258,8436848,16.0,9.0,231.0,37.0,Control,293.0
10259,1367035,13.0,17.0,84.0,55.0,Test,169.0
10260,2870699,5.0,26.0,176.0,125.0,Test,332.0
10261,7405321,7.0,10.0,126.0,25.0,Test,168.0
10262,3833983,47.0,6.0,114.0,229.0,Test,396.0
10263,5250186,13.0,13.0,81.0,54.0,Control,161.0
10264,4009335,6.0,9.0,71.0,43.0,Test,129.0
10265,509544,11.0,22.0,90.0,71.0,Control,194.0
10266,5090382,29.0,43.0,76.0,870.0,Control,1018.0
10267,5233962,55.0,48.0,141.0,135.0,Test,379.0
10268,1255626,26.0,11.0,90.0,98.0,Control,225.0
10269,5974893,16.0,60.0,98.0,142.0,Test,316.0
10270,7400219,18.0,7.0,46.0,83.0,Control,154.0
10271,6986759,8.0,8.0,66.0,23.0,Test,105.0
10272,8003993,7.0,12.0,35.0,53.0,Control,107.0
10273,8919237,54.0,45.0,78.0,239.0,Control,416.0
10274,4515949,13.0,44.0,86.0,167.0,Test,310.0
10275,5298822,23.0,13.0,70.0,968.0,Control,1074.0
10276,7351660,23.0,70.0,236.0,1130.0,Control,1459.0
10277,8319955,64.0,16.0,122.0,188.0,Control,390.0
10278,7294785,15.0,7.0,38.0,46.0,Control,106.0
10279,744365,13.0,6.0,61.0,109.0,Control,189.0
10280,2824256,105.0,21.0,52.0,626.0,Control,804.0
10281,938227,11.0,18.0,393.0,33.0,Test,455.0
10282,3527757,23.0,33.0,92.0,105.0,Test,253.0
10283,369940,20.0,18.0,43.0,26.0,Test,107.0
10284,3676830,24.0,6.0,90.0,92.0,Control,212.0
10285,5078603,119.0,24.0,813.0,92.0,Control,1048.0
10286,1728517,7.0,13.0,200.0,36.0,Test,256.0
10287,6093698,3.0,14.0,78.0,22.0,Control,117.0
10288,2691102,7.0,8.0,87.0,59.0,Control,161.0
10289,9902742,37.0,60.0,112.0,72.0,Control,281.0
10290,6256172,36.0,90.0,40.0,74.0,Control,240.0
10291,7726525,4.0,15.0,85.0,47.0,Test,151.0
10292,5035892,38.0,35.0,71.0,125.0,Control,269.0
10293,6235867,7.0,52.0,247.0,31.0,Test,337.0
10294,312199,19.0,58.0,118.0,117.0,Test,312.0
10295,2890412,42.0,48.0,166.0,50.0,Control,306.0
10296,1986076,5.0,18.0,32.0,20.0,Test,75.0
10297,1128925,24.0,104.0,61.0,205.0,Control,394.0
10298,6202486,4.0,30.0,54.0,17.0,Test,105.0
10299,9678419,10.0,39.0,94.0,100.0,Test,243.0
10300,5377104,4.0,6.0,37.0,26.0,Test,73.0
10301,2877692,4.0,5.0,41.0,129.0,Test,179.0
10302,3995477,18.0,82.0,119.0,92.0,Control,311.0
10303,8223810,5.0,23.0,29.0,27.0,Test,84.0
10304,6399633,55.0,46.0,48.0,113.0,Control,262.0
10305,5621982,5.0,5.0,60.0,58.0,Control,128.0
10306,7646071,9.0,31.0,46.0,37.0,Test,123.0
10307,8470681,9.0,17.0,41.0,160.0,Control,227.0
10308,5478068,57.0,90.0,76.0,170.0,Control,393.0
10309,2859064,43.0,11.0,39.0,98.0,Control,191.0
10310,2897189,8.0,12.0,42.0,17.0,Test,79.0
10311,3598019,23.0,24.0,61.0,46.0,Control,154.0
10312,7688784,40.0,24.0,74.0,63.0,Control,201.0
10313,7013037,27.0,5.0,38.0,47.0,Control,117.0
10314,3816563,4.0,12.0,19.0,22.0,Test,57.0
10315,2782026,8.0,16.0,50.0,75.0,Test,149.0
10316,5685942,36.0,5.0,54.0,61.0,Control,156.0
10317,7123109,9.0,63.0,161.0,61.0,Control,294.0
10318,2963856,16.0,44.0,89.0,68.0,Test,217.0
10319,747601,12.0,56.0,45.0,308.0,Test,421.0
10320,829482,27.0,26.0,151.0,101.0,Test,305.0
10321,3368481,12.0,16.0,129.0,72.0,Test,229.0
10322,2609315,186.0,129.0,252.0,247.0,Test,814.0
10323,1265178,8.0,204.0,63.0,68.0,Test,343.0
10324,3314111,44.0,26.0,69.0,168.0,Test,307.0
10325,9953790,139.0,35.0,297.0,211.0,Test,682.0
10326,993253,43.0,82.0,38.0,94.0,Test,257.0
10327,5822478,5.0,16.0,57.0,92.0,Control,170.0
10328,8905961,82.0,103.0,52.0,240.0,Control,477.0
10329,4444417,8.0,24.0,34.0,37.0,Test,103.0
10330,372139,7.0,23.0,30.0,67.0,Test,127.0
10331,9880785,3.0,16.0,126.0,172.0,Test,317.0
10332,351533,41.0,59.0,97.0,43.0,Control,240.0
10333,6012172,8.0,27.0,82.0,22.0,Test,139.0
10334,126758,123.0,50.0,16.0,76.0,Test,265.0
10335,9309343,37.0,35.0,135.0,133.0,Control,340.0
10336,6140556,39.0,6.0,221.0,183.0,Control,449.0
10337,9868880,37.0,63.0,53.0,251.0,Control,404.0
10338,6144921,5.0,40.0,20.0,42.0,Test,107.0
10339,9717008,6.0,40.0,98.0,147.0,Control,291.0
10340,6554914,12.0,64.0,101.0,86.0,Test,263.0
10341,5273138,8.0,19.0,112.0,40.0,Test,179.0
10342,3616483,45.0,32.0,65.0,94.0,Control,236.0
10343,8726816,16.0,34.0,45.0,35.0,Test,130.0
10344,4596170,4.0,10.0,44.0,15.0,Test,73.0
10345,5916963,36.0,14.0,121.0,54.0,Control,225.0
10346,1030222,9.0,20.0,31.0,31.0,Test,91.0
10347,2137312,5.0,57.0,105.0,22.0,Test,189.0
10348,4611974,31.0,13.0,59.0,28.0,Test,131.0
10349,6560734,10.0,6.0,69.0,23.0,Test,108.0
10350,4118752,20.0,43.0,76.0,140.0,Test,279.0
10351,8824053,34.0,38.0,102.0,225.0,Control,399.0
10352,373454,23.0,32.0,59.0,149.0,Control,263.0
10353,1678193,186.0,37.0,28.0,54.0,Test,305.0
10354,2175549,5.0,17.0,134.0,26.0,Test,182.0
10355,6646736,7.0,37.0,27.0,42.0,Test,113.0
10356,5756272,6.0,22.0,63.0,49.0,Test,140.0
10357,5888321,18.0,79.0,88.0,54.0,Test,239.0
10358,9711488,16.0,6.0,88.0,75.0,Control,185.0
10359,5240399,9.0,66.0,79.0,31.0,Test,185.0
10360,3833376,16.0,14.0,69.0,30.0,Test,129.0
10361,4557744,13.0,45.0,51.0,46.0,Control,155.0
10362,4699897,33.0,19.0,85.0,58.0,Test,195.0
10363,2893623,27.0,20.0,132.0,59.0,Control,238.0
10364,3502513,9.0,39.0,81.0,61.0,Test,190.0
10365,3630175,19.0,100.0,95.0,98.0,Test,312.0
10366,8209682,25.0,11.0,249.0,190.0,Control,475.0
10367,6980106,6.0,21.0,74.0,22.0,Test,123.0
10368,726659,9.0,18.0,68.0,26.0,Test,121.0
10369,7507544,5.0,20.0,143.0,22.0,Test,190.0
10370,2257208,8.0,30.0,195.0,120.0,Test,353.0
10371,5303422,149.0,8.0,461.0,209.0,Control,827.0
10372,4198518,14.0,98.0,36.0,93.0,Control,241.0
10373,3191722,27.0,19.0,302.0,53.0,Control,401.0
10374,6859848,88.0,23.0,27.0,46.0,Test,184.0
10375,9352538,9.0,17.0,51.0,73.0,Test,150.0
10376,1170730,13.0,17.0,78.0,36.0,Test,144.0
10377,2114888,31.0,9.0,27.0,180.0,Control,247.0
10378,547839,324.0,41.0,128.0,104.0,Control,597.0
10379,4803341,7.0,22.0,53.0,72.0,Test,154.0
10380,5991510,111.0,15.0,459.0,57.0,Test,642.0
10381,2672778,9.0,59.0,221.0,78.0,Test,367.0
10382,2889072,6.0,5.0,97.0,21.0,Test,129.0
10383,1529419,15.0,33.0,106.0,25.0,Test,179.0
10384,3738717,11.0,46.0,37.0,66.0,Control,160.0
10385,2360447,4.0,65.0,94.0,443.0,Control,606.0
10386,2230146,3.0,7.0,69.0,82.0,Test,161.0
10387,4931808,23.0,8.0,204.0,105.0,Test,340.0
10388,26211,52.0,81.0,50.0,402.0,Control,585.0
10389,6904174,10.0,25.0,58.0,39.0,Control,132.0
10390,5108244,10.0,19.0,12.0,31.0,Test,72.0
10391,716144,15.0,7.0,80.0,57.0,Test,159.0
10392,524675,7.0,5.0,45.0,32.0,Test,89.0
10393,2703317,7.0,46.0,63.0,35.0,Test,151.0
10394,9881248,28.0,13.0,65.0,67.0,Control,173.0
10395,6089566,7.0,8.0,102.0,101.0,Control,218.0
10396,524388,19.0,45.0,19.0,68.0,Control,151.0
10397,8398698,36.0,7.0,36.0,88.0,Control,167.0
10398,3268586,7.0,11.0,147.0,95.0,Control,260.0
10399,5461458,8.0,21.0,84.0,77.0,Test,190.0
10400,1781992,78.0,14.0,72.0,96.0,Control,260.0
10401,3351731,3.0,14.0,13.0,16.0,Test,46.0
10402,1420912,55.0,8.0,66.0,183.0,Control,312.0
10403,6214973,19.0,33.0,110.0,60.0,Test,222.0
10404,8366885,27.0,30.0,119.0,435.0,Control,611.0
10405,9944948,27.0,7.0,99.0,125.0,Control,258.0
10406,5773882,34.0,37.0,331.0,22.0,Test,424.0
10407,8870779,8.0,6.0,44.0,168.0,Control,226.0
10408,3215049,9.0,35.0,19.0,48.0,Control,111.0
10409,2787668,26.0,32.0,36.0,38.0,Test,132.0
10410,5502279,9.0,11.0,124.0,38.0,Control,182.0
10411,5606762,13.0,57.0,123.0,99.0,Control,292.0
10412,5458849,20.0,32.0,53.0,222.0,Test,327.0
10413,4921993,35.0,41.0,32.0,78.0,Control,186.0
10414,7734971,26.0,40.0,22.0,42.0,Control,130.0
10415,7247723,19.0,23.0,78.0,401.0,Test,521.0
10416,9605345,24.0,8.0,98.0,68.0,Test,198.0
10417,2638464,23.0,12.0,26.0,112.0,Test,173.0
10418,3501547,40.0,76.0,142.0,357.0,Control,615.0
10419,7636356,34.0,174.0,156.0,148.0,Control,512.0
10420,6712257,135.0,21.0,67.0,17.0,Test,240.0
10421,5549883,5.0,30.0,74.0,61.0,Test,170.0
10422,3897312,4.0,16.0,58.0,24.0,Test,102.0
10423,7080227,138.0,10.0,29.0,326.0,Control,503.0
10424,5481690,15.0,15.0,64.0,82.0,Test,176.0
10425,9796394,6.0,15.0,50.0,23.0,Test,94.0
10426,9135689,16.0,22.0,75.0,68.0,Test,181.0
10427,2836054,10.0,41.0,141.0,60.0,Control,252.0
10428,7314567,10.0,18.0,185.0,52.0,Test,265.0
10429,883500,18.0,5.0,86.0,45.0,Control,154.0
10430,2817519,27.0,10.0,112.0,312.0,Control,461.0
10431,2199516,34.0,63.0,37.0,121.0,Control,255.0
10432,8284374,18.0,70.0,228.0,254.0,Test,570.0
10433,1043949,9.0,7.0,40.0,68.0,Control,124.0
10434,2629856,25.0,5.0,61.0,48.0,Control,139.0
10435,6832185,3.0,14.0,69.0,23.0,Test,109.0
10436,9682469,18.0,10.0,48.0,27.0,Test,103.0
10437,9878614,4.0,5.0,101.0,28.0,Control,138.0
10438,8259685,3.0,10.0,31.0,14.0,Test,58.0
10439,3676026,13.0,62.0,51.0,64.0,Test,190.0
10440,6436149,88.0,24.0,178.0,381.0,Test,671.0
10441,2415180,13.0,8.0,55.0,23.0,Test,99.0
10442,4261790,9.0,10.0,36.0,16.0,Test,71.0
10443,7563717,11.0,38.0,148.0,141.0,Test,338.0
10444,3290446,51.0,57.0,156.0,255.0,Control,519.0
10445,2805278,8.0,45.0,22.0,117.0,Test,192.0
10446,8060635,7.0,29.0,108.0,55.0,Test,199.0
10447,9599317,17.0,37.0,27.0,50.0,Test,131.0
10448,7411561,24.0,7.0,95.0,87.0,Control,213.0
10449,3204724,15.0,28.0,115.0,37.0,Test,195.0
10450,7562472,5.0,15.0,58.0,32.0,Test,110.0
10451,2214909,122.0,112.0,104.0,135.0,Control,473.0
10452,9369989,13.0,11.0,49.0,36.0,Test,109.0
10453,9812116,4.0,15.0,27.0,95.0,Test,141.0
10454,4112563,5.0,16.0,132.0,42.0,Test,195.0
10455,3681208,4.0,6.0,40.0,23.0,Test,73.0
10456,1562027,49.0,149.0,31.0,95.0,Test,324.0
10457,1662557,20.0,34.0,55.0,37.0,Control,146.0
10458,8384923,9.0,6.0,59.0,123.0,Control,197.0
10459,2227005,14.0,59.0,65.0,152.0,Control,290.0
10460,2502178,16.0,23.0,74.0,24.0,Test,137.0
10461,8699930,5.0,5.0,85.0,153.0,Control,248.0
10462,7411125,46.0,67.0,163.0,58.0,Control,334.0
10463,6143174,11.0,30.0,62.0,72.0,Test,175.0
10464,4367208,5.0,36.0,171.0,25.0,Test,237.0
10465,9459281,10.0,54.0,16.0,52.0,Control,132.0
10466,8424613,283.0,38.0,126.0,98.0,Control,545.0
10467,6005237,131.0,51.0,64.0,118.0,Test,364.0
10468,9770973,17.0,61.0,44.0,125.0,Test,247.0
10469,738931,10.0,5.0,35.0,48.0,Control,98.0
10470,5479144,16.0,64.0,85.0,80.0,Control,245.0
10471,6255524,4.0,5.0,87.0,30.0,Test,126.0
10472,8459196,9.0,17.0,44.0,22.0,Test,92.0
10473,3037882,6.0,7.0,139.0,71.0,Control,223.0
10474,5770986,12.0,60.0,118.0,223.0,Test,413.0
10475,3904119,4.0,32.0,89.0,36.0,Control,161.0
10476,2473261,14.0,38.0,115.0,96.0,Control,263.0
10477,9553233,23.0,42.0,128.0,51.0,Test,244.0
10478,4474748,10.0,4.0,57.0,90.0,Control,161.0
10479,2363257,38.0,9.0,37.0,182.0,Control,266.0
10480,3690437,9.0,15.0,83.0,46.0,Test,153.0
10481,6631740,16.0,31.0,20.0,42.0,Control,109.0
10482,4026126,9.0,9.0,46.0,52.0,Control,116.0
10483,3006695,27.0,26.0,100.0,83.0,Test,236.0
10484,6997261,15.0,44.0,55.0,46.0,Test,160.0
10485,3961269,12.0,124.0,55.0,273.0,Test,464.0
10486,1895465,29.0,32.0,143.0,78.0,Control,282.0
10487,3677393,20.0,15.0,38.0,120.0,Test,193.0
10488,447498,12.0,8.0,102.0,55.0,Control,177.0
10489,656947,27.0,15.0,89.0,33.0,Test,164.0
10490,2883168,14.0,46.0,90.0,76.0,Test,226.0
10491,6826792,4.0,5.0,80.0,61.0,Test,150.0
10492,8587014,25.0,14.0,83.0,54.0,Control,176.0
10493,7265650,61.0,93.0,179.0,270.0,Control,603.0
10494,5643528,33.0,57.0,34.0,200.0,Test,324.0
10495,8627643,17.0,19.0,35.0,81.0,Test,152.0
10496,4630942,15.0,50.0,27.0,309.0,Test,401.0
10497,2726591,10.0,49.0,83.0,78.0,Test,220.0
10498,9679406,17.0,9.0,27.0,51.0,Control,104.0
10499,4143462,22.0,10.0,31.0,77.0,Control,140.0
10500,5339990,82.0,22.0,81.0,306.0,Control,491.0
10501,9916208,114.0,74.0,158.0,319.0,Control,665.0
10502,3618224,18.0,6.0,133.0,78.0,Test,235.0
10503,139079,30.0,13.0,100.0,34.0,Control,177.0
10504,2450057,42.0,55.0,122.0,517.0,Test,736.0
10505,2798244,8.0,29.0,41.0,37.0,Control,115.0
10506,6760519,6.0,18.0,37.0,21.0,Test,82.0
10507,915274,7.0,16.0,86.0,296.0,Test,405.0
10508,1953269,27.0,7.0,76.0,83.0,Control,193.0
10509,312726,4.0,8.0,60.0,40.0,Control,112.0
10510,9218351,59.0,71.0,185.0,163.0,Control,478.0
10511,4807174,7.0,22.0,59.0,34.0,Control,122.0
10512,799810,7.0,35.0,25.0,84.0,Test,151.0
10513,7643934,4.0,14.0,18.0,31.0,Test,67.0
10514,8529646,10.0,23.0,31.0,46.0,Test,110.0
10515,7232085,5.0,10.0,41.0,25.0,Test,81.0
10516,2341480,13.0,10.0,185.0,74.0,Control,282.0
10517,6621608,12.0,8.0,82.0,195.0,Control,297.0
10518,647824,80.0,32.0,35.0,209.0,Control,356.0
10519,7022761,4.0,24.0,40.0,49.0,Test,117.0
10520,7298826,21.0,4.0,56.0,51.0,Control,132.0
10521,1637198,43.0,30.0,185.0,419.0,Control,677.0
10522,5715807,40.0,12.0,408.0,58.0,Control,518.0
10523,9530114,21.0,45.0,109.0,174.0,Control,349.0
10524,9570424,33.0,84.0,34.0,135.0,Control,286.0
10525,8887437,15.0,47.0,58.0,57.0,Test,177.0
10526,7162494,17.0,5.0,110.0,38.0,Control,170.0
10527,3083985,10.0,67.0,33.0,74.0,Control,184.0
10528,2291432,39.0,77.0,108.0,51.0,Control,275.0
10529,5590824,45.0,9.0,107.0,145.0,Test,306.0
10530,1077506,12.0,31.0,119.0,48.0,Control,210.0
10531,8206448,10.0,27.0,11.0,19.0,Test,67.0
10532,6381407,5.0,25.0,50.0,17.0,Test,97.0
10533,2911049,11.0,41.0,41.0,54.0,Control,147.0
10534,8992296,5.0,19.0,125.0,28.0,Test,177.0
10535,1604827,17.0,41.0,98.0,38.0,Control,194.0
10536,7804662,39.0,19.0,337.0,197.0,Control,592.0
10537,5431942,26.0,16.0,97.0,355.0,Control,494.0
10538,2681216,6.0,26.0,33.0,60.0,Test,125.0
10539,9368389,9.0,47.0,36.0,29.0,Test,121.0
10540,9029278,4.0,50.0,60.0,18.0,Test,132.0
10541,2663673,23.0,7.0,102.0,122.0,Test,254.0
10542,2604445,69.0,176.0,43.0,375.0,Control,663.0
10543,7356198,11.0,9.0,47.0,75.0,Control,142.0
10544,187837,5.0,67.0,66.0,26.0,Control,164.0
10545,1166624,4.0,5.0,188.0,42.0,Control,239.0
10546,8630852,12.0,7.0,99.0,71.0,Control,189.0
10547,2326972,139.0,104.0,75.0,70.0,Test,388.0
10548,5423075,11.0,58.0,49.0,38.0,Test,156.0
10549,2049079,20.0,72.0,88.0,76.0,Test,256.0
10550,8895529,11.0,30.0,154.0,384.0,Test,579.0
10551,8368822,17.0,7.0,25.0,70.0,Control,119.0
10552,2443994,2.0,14.0,22.0,27.0,Test,65.0
10553,401964,12.0,68.0,70.0,37.0,Test,187.0
10554,3484745,8.0,10.0,68.0,53.0,Test,139.0
10555,6931815,10.0,22.0,111.0,79.0,Test,222.0
10556,3180374,7.0,117.0,34.0,23.0,Test,181.0
10557,8842749,48.0,28.0,78.0,56.0,Test,210.0
10558,8471697,219.0,7.0,122.0,191.0,Control,539.0
10559,6170194,144.0,50.0,61.0,122.0,Test,377.0
10560,5804569,5.0,19.0,30.0,82.0,Test,136.0
10561,3561951,41.0,21.0,74.0,271.0,Control,407.0
10562,4249545,24.0,100.0,109.0,35.0,Test,268.0
10563,9002539,231.0,57.0,72.0,130.0,Control,490.0
10564,8768179,12.0,14.0,153.0,125.0,Control,304.0
10565,7369337,60.0,15.0,60.0,361.0,Control,496.0
10566,2366940,67.0,40.0,62.0,46.0,Test,215.0
10567,1644577,19.0,58.0,70.0,40.0,Control,187.0
10568,5585090,12.0,16.0,92.0,44.0,Test,164.0
10569,6791344,17.0,44.0,150.0,108.0,Control,319.0
10570,9812702,28.0,16.0,82.0,85.0,Control,211.0
10571,5228655,3.0,7.0,48.0,15.0,Test,73.0
10572,4701167,10.0,14.0,75.0,62.0,Control,161.0
10573,9906729,31.0,11.0,121.0,141.0,Test,304.0
10574,1250445,11.0,14.0,73.0,209.0,Test,307.0
10575,9539194,10.0,10.0,274.0,22.0,Test,316.0
10576,4655007,23.0,73.0,88.0,209.0,Test,393.0
10577,5823006,130.0,4.0,84.0,90.0,Test,308.0
10578,8028750,7.0,26.0,309.0,27.0,Test,369.0
10579,5390617,10.0,34.0,72.0,79.0,Test,195.0
10580,2966822,10.0,5.0,104.0,74.0,Control,193.0
10581,219851,30.0,24.0,96.0,278.0,Control,428.0
10582,1884535,33.0,13.0,35.0,212.0,Control,293.0
10583,9400246,21.0,85.0,101.0,241.0,Test,448.0
10584,7640897,7.0,5.0,76.0,87.0,Control,175.0
10585,2026116,23.0,76.0,114.0,53.0,Test,266.0
10586,675128,14.0,17.0,41.0,42.0,Test,114.0
10587,4890753,15.0,5.0,39.0,70.0,Control,129.0
10588,3584930,30.0,12.0,100.0,32.0,Test,174.0
10589,7726539,7.0,4.0,50.0,26.0,Control,87.0
10590,9194619,10.0,24.0,80.0,43.0,Test,157.0
10591,9972523,17.0,28.0,105.0,248.0,Test,398.0
10592,7474459,27.0,12.0,127.0,238.0,Test,404.0
10593,9642796,6.0,41.0,70.0,44.0,Test,161.0
10594,8455174,9.0,16.0,34.0,297.0,Test,356.0
10595,6292379,12.0,37.0,200.0,67.0,Test,316.0
10596,8967720,32.0,50.0,58.0,78.0,Control,218.0
10597,1458726,9.0,74.0,50.0,70.0,Test,203.0
10598,8627640,23.0,7.0,70.0,42.0,Control,142.0
10599,2111268,35.0,10.0,175.0,98.0,Control,318.0
10600,6380601,64.0,42.0,29.0,37.0,Test,172.0
10601,7526512,3.0,9.0,46.0,18.0,Test,76.0
10602,4627868,14.0,51.0,130.0,92.0,Control,287.0
10603,9070908,63.0,44.0,94.0,125.0,Control,326.0
10604,6564837,4.0,52.0,107.0,41.0,Test,204.0
10605,5154397,7.0,8.0,18.0,55.0,Control,88.0
10606,4216690,14.0,41.0,47.0,167.0,Test,269.0
10607,7229553,10.0,6.0,116.0,38.0,Test,170.0
10608,5426380,23.0,20.0,83.0,182.0,Control,308.0
10609,4924477,6.0,16.0,21.0,41.0,Test,84.0
10610,5604350,9.0,47.0,60.0,30.0,Test,146.0
10611,7592250,13.0,15.0,53.0,135.0,Test,216.0
10612,7327707,15.0,15.0,265.0,22.0,Test,317.0
10613,8873524,11.0,9.0,29.0,97.0,Control,146.0
10614,8596009,29.0,7.0,49.0,106.0,Control,191.0
10615,2706512,9.0,33.0,111.0,30.0,Control,183.0
10616,8662871,69.0,23.0,96.0,1133.0,Control,1321.0
10617,9074110,37.0,59.0,108.0,93.0,Control,297.0
10618,1938766,6.0,27.0,64.0,42.0,Control,139.0
10619,2679961,13.0,34.0,40.0,25.0,Control,112.0
10620,8665369,42.0,50.0,38.0,91.0,Control,221.0
10621,1687330,36.0,13.0,78.0,55.0,Control,182.0
10622,1180546,53.0,36.0,246.0,39.0,Control,374.0
10623,578841,10.0,45.0,101.0,44.0,Test,200.0
10624,4143292,178.0,100.0,609.0,164.0,Control,1051.0
10625,8808475,4.0,18.0,101.0,72.0,Test,195.0
10626,1209146,24.0,20.0,73.0,180.0,Control,297.0
10627,998606,33.0,6.0,291.0,147.0,Control,477.0
10628,753523,68.0,16.0,34.0,22.0,Test,140.0
10629,3101574,3.0,26.0,44.0,48.0,Test,121.0
10630,7293698,5.0,23.0,31.0,102.0,Test,161.0
10631,8844308,11.0,34.0,214.0,31.0,Test,290.0
10632,2008364,21.0,35.0,77.0,78.0,Control,211.0
10633,8065001,8.0,4.0,45.0,66.0,Control,123.0
10634,8293466,15.0,25.0,405.0,166.0,Control,611.0
10635,4189157,10.0,30.0,350.0,64.0,Test,454.0
10636,4894515,27.0,50.0,56.0,56.0,Control,189.0
10637,9628678,40.0,11.0,143.0,65.0,Control,259.0
10638,9464794,85.0,109.0,69.0,233.0,Test,496.0
10639,512883,11.0,9.0,171.0,33.0,Control,224.0
10640,6717308,55.0,65.0,95.0,145.0,Test,360.0
10641,8122881,12.0,7.0,95.0,124.0,Control,238.0
10642,9957176,116.0,42.0,89.0,283.0,Control,530.0
10643,3551089,5.0,39.0,87.0,28.0,Control,159.0
10644,978067,5.0,51.0,104.0,34.0,Test,194.0
10645,1121613,31.0,8.0,72.0,64.0,Control,175.0
10646,5779665,5.0,31.0,38.0,121.0,Test,195.0
10647,2754800,14.0,61.0,184.0,79.0,Control,338.0
10648,9897347,9.0,43.0,80.0,21.0,Test,153.0
10649,692011,3.0,7.0,14.0,14.0,Test,38.0
10650,252002,16.0,4.0,40.0,31.0,Control,91.0
10651,3786111,21.0,9.0,29.0,50.0,Control,109.0
10652,3354034,28.0,7.0,110.0,75.0,Control,220.0
10653,8226844,3.0,10.0,69.0,13.0,Test,95.0
10654,9231877,5.0,64.0,138.0,59.0,Test,266.0
10655,8188833,17.0,6.0,70.0,45.0,Control,138.0
10656,1743096,6.0,17.0,76.0,62.0,Test,161.0
10657,5109620,59.0,10.0,113.0,201.0,Test,383.0
10658,8328439,21.0,6.0,159.0,181.0,Control,367.0
10659,5388389,13.0,29.0,79.0,22.0,Test,143.0
10660,4851874,28.0,74.0,127.0,81.0,Test,310.0
10661,9442411,235.0,37.0,138.0,30.0,Test,440.0
10662,7385443,288.0,148.0,187.0,508.0,Control,1131.0
10663,8420402,27.0,61.0,50.0,85.0,Test,223.0
10664,2615994,6.0,29.0,43.0,29.0,Test,107.0
10665,7685747,28.0,54.0,25.0,149.0,Control,256.0
10666,3870054,14.0,18.0,146.0,26.0,Test,204.0
10667,7186557,22.0,35.0,105.0,55.0,Control,217.0
10668,6808836,10.0,87.0,46.0,113.0,Test,256.0
10669,5268101,6.0,5.0,44.0,38.0,Control,93.0
10670,6858602,28.0,10.0,121.0,128.0,Control,287.0
10671,8027961,17.0,41.0,39.0,63.0,Test,160.0
10672,1363526,45.0,96.0,44.0,208.0,Control,393.0
10673,7871585,46.0,6.0,231.0,155.0,Control,438.0
10674,4605489,57.0,109.0,32.0,262.0,Test,460.0
10675,5786791,143.0,39.0,232.0,189.0,Control,603.0
10676,2102243,8.0,117.0,107.0,348.0,Test,580.0
10677,2456909,7.0,40.0,31.0,44.0,Test,122.0
10678,806960,18.0,86.0,90.0,38.0,Test,232.0
10679,6832721,5.0,4.0,57.0,47.0,Control,113.0
10680,3996455,9.0,21.0,75.0,29.0,Test,134.0
10681,3441070,20.0,9.0,81.0,21.0,Test,131.0
10682,4055697,12.0,21.0,22.0,22.0,Control,77.0
10683,2525193,5.0,8.0,73.0,74.0,Test,160.0
10684,4091619,127.0,17.0,199.0,269.0,Control,612.0
10685,4991019,116.0,166.0,512.0,324.0,Control,1118.0
10686,2170311,32.0,24.0,22.0,34.0,Control,112.0
10687,8384036,44.0,10.0,62.0,75.0,Test,191.0
10688,8263312,3.0,15.0,23.0,158.0,Test,199.0
10689,5154838,5.0,9.0,103.0,24.0,Test,141.0
10690,8834808,14.0,54.0,98.0,27.0,Test,193.0
10691,3638336,18.0,22.0,78.0,54.0,Test,172.0
10692,3336392,8.0,39.0,119.0,37.0,Test,203.0
10693,5819627,12.0,37.0,38.0,62.0,Control,149.0
10694,2821646,9.0,13.0,82.0,105.0,Test,209.0
10695,7424589,9.0,64.0,34.0,40.0,Test,147.0
10696,1547210,3.0,29.0,72.0,101.0,Control,205.0
10697,6370506,43.0,40.0,74.0,52.0,Control,209.0
10698,1682282,16.0,128.0,31.0,85.0,Control,260.0
10699,299563,10.0,6.0,76.0,31.0,Control,123.0
